movement_id,periodo,valor,porc
68798c739b36b04cf0b7c24e,Sep,9.5,61.394557823129
68798c739b36b04cf0b7c24e,Oct,5.5,35.544217687075
68798c739b36b04cf0b7c24e,Nov,4.8,31.020408163265
68798c739b36b04cf0b7c24e,Dic,5,32.312925170068
68798c739b36b04cf0b7c24f,Ene,8.8,82.772277227723
68798c739b36b04cf0b7c24f,Feb,7.7,72.425742574257
68798c739b36b04cf0b7c24f,Mar,9.1,85.594059405941
68798c739b36b04cf0b7c24f,Abr,10.1,95
68798c739b36b04cf0b7c24f,May,8.9,83.712871287129
68798c739b36b04cf0b7c24f,Jun,8.5,79.950495049505
68798c739b36b04cf0b7c24f,Jul,8.6,80.891089108911
68798c739b36b04cf0b7c24f,Ago,7.8,73.366336633663
68798c739b36b04cf0b7c24f,Sep,7.6,71.485148514851
68798c739b36b04cf0b7c24f,Oct,7.9,74.306930693069
68798c739b36b04cf0b7c24f,Nov,7.3,68.663366336634
68798c739b36b04cf0b7c24f,Dic,7.7,72.425742574257
68798c739b36b04cf0b7c272,Ene,7.6,74.432989690722
68798c739b36b04cf0b7c272,Feb,7.4,72.474226804124
68798c739b36b04cf0b7c272,Mar,8.1,79.329896907217
68798c739b36b04cf0b7c272,Abr,8.3,81.288659793815
68798c739b36b04cf0b7c272,May,8.4,82.268041237113
68798c739b36b04cf0b7c272,Jun,8,78.350515463918
68798c739b36b04cf0b7c272,Jul,8.5,83.247422680412
68798c739b36b04cf0b7c272,Ago,8.9,87.164948453608
68798c739b36b04cf0b7c272,Sep,8.2,80.309278350516
68798c739b36b04cf0b7c272,Oct,8.4,82.268041237113
68798c739b36b04cf0b7c272,Nov,8.5,83.247422680412
68798c739b36b04cf0b7c272,Dic,9.7,95
68798c739b36b04cf0b7c273,Ene,8.1,81.86170212766
68798c739b36b04cf0b7c273,Feb,7.7,77.81914893617
68798c739b36b04cf0b7c273,Mar,8,80.851063829787
68798c739b36b04cf0b7c273,Abr,8.1,81.86170212766
68798c739b36b04cf0b7c273,May,8.6,86.914893617021
68798c739b36b04cf0b7c273,Jun,7.9,79.840425531915
68798c739b36b04cf0b7c273,Jul,8.3,83.882978723404
68798c739b36b04cf0b7c273,Ago,8.1,81.86170212766
68798c739b36b04cf0b7c273,Sep,8.1,81.86170212766
68798c739b36b04cf0b7c273,Oct,9.2,92.978723404255
68798c739b36b04cf0b7c273,Nov,8.5,85.904255319149
68798c739b36b04cf0b7c273,Dic,9.4,95
68798c739b36b04cf0b7c274,Ene,7.1,67.45
68798c739b36b04cf0b7c274,Feb,7.1,67.45
68798c739b36b04cf0b7c274,Mar,7.8,74.1
68798c739b36b04cf0b7c274,Abr,7.9,75.05
68798c739b36b04cf0b7c274,May,8.4,79.8
68798c739b36b04cf0b7c274,Jun,8.2,77.9
68798c739b36b04cf0b7c274,Jul,8.4,79.8
68798c739b36b04cf0b7c274,Ago,9,85.5
68798c739b36b04cf0b7c274,Sep,8.4,79.8
68798c739b36b04cf0b7c274,Oct,8.7,82.65
68798c739b36b04cf0b7c274,Nov,9,85.5
68798c739b36b04cf0b7c274,Dic,10,95
68798c739b36b04cf0b7c281,Ene,7,60.454545454545
68798c739b36b04cf0b7c281,Feb,6.8,58.727272727273
68798c739b36b04cf0b7c281,Mar,8,69.090909090909
68798c739b36b04cf0b7c281,Abr,7.5,64.772727272727
68798c739b36b04cf0b7c281,May,6.9,59.590909090909
68798c739b36b04cf0b7c281,Jun,10.4,89.818181818182
68798c739b36b04cf0b7c281,Jul,11,95
68798c739b36b04cf0b7c281,Ago,7.6,65.636363636364
68798c739b36b04cf0b7c281,Sep,7.1,61.318181818182
68798c739b36b04cf0b7c281,Oct,8.4,72.545454545455
68798c739b36b04cf0b7c281,Nov,8.6,74.272727272727
68798c739b36b04cf0b7c281,Dic,10.7,92.409090909091
68798c739b36b04cf0b7c282,Ago,19,80.580357142857
68798c739b36b04cf0b7c282,Sep,19.2,81.428571428571
68798c739b36b04cf0b7c282,Oct,19.3,81.852678571429
68798c739b36b04cf0b7c282,Nov,20.1,85.245535714286
68798c739b36b04cf0b7c282,Dic,22.4,95
68798c739b36b04cf0b7c283,Ene,8,80
68798c739b36b04cf0b7c283,Feb,7.4,74
68798c739b36b04cf0b7c283,Mar,8.3,83
68798c739b36b04cf0b7c283,Abr,8,80
68798c739b36b04cf0b7c283,May,8.2,82
68798c739b36b04cf0b7c283,Jun,7.8,78
68798c739b36b04cf0b7c283,Jul,8.5,85
68798c739b36b04cf0b7c283,Ago,8.9,89
68798c739b36b04cf0b7c283,Sep,8.3,83
68798c739b36b04cf0b7c283,Oct,8.4,84
68798c739b36b04cf0b7c283,Nov,8.7,87
68798c739b36b04cf0b7c283,Dic,9.5,95
68798c739b36b04cf0b7c284,Ene,8.3,69.166666666667
68798c739b36b04cf0b7c284,Feb,6.9,57.5
68798c739b36b04cf0b7c284,Mar,8.3,69.166666666667
68798c739b36b04cf0b7c284,Abr,7.8,65
68798c739b36b04cf0b7c284,May,7.7,64.166666666667
68798c739b36b04cf0b7c284,Jun,8.1,67.5
68798c739b36b04cf0b7c284,Jul,8.8,73.333333333333
68798c739b36b04cf0b7c284,Ago,7.9,65.833333333333
68798c739b36b04cf0b7c284,Sep,7.3,60.833333333333
68798c739b36b04cf0b7c284,Oct,8.2,68.333333333333
68798c739b36b04cf0b7c284,Nov,9.3,77.5
68798c739b36b04cf0b7c284,Dic,11.4,95
68798c739b36b04cf0b7c285,Ene,8.4,74.579439252336
68798c739b36b04cf0b7c285,Feb,7.3,64.81308411215
68798c739b36b04cf0b7c285,Mar,9.4,83.457943925234
68798c739b36b04cf0b7c285,Abr,7.7,68.364485981308
68798c739b36b04cf0b7c285,May,8.2,72.803738317757
68798c739b36b04cf0b7c285,Jun,7.7,68.364485981308
68798c739b36b04cf0b7c285,Jul,7.9,70.140186915888
68798c739b36b04cf0b7c285,Ago,7.9,70.140186915888
68798c739b36b04cf0b7c285,Sep,10.7,95
68798c739b36b04cf0b7c285,Oct,8.1,71.915887850467
68798c739b36b04cf0b7c285,Nov,7.9,70.140186915888
68798c739b36b04cf0b7c285,Dic,8.8,78.130841121495
68798c739b36b04cf0b7c286,Ene,8.4,87.692307692308
68798c739b36b04cf0b7c286,Feb,7.7,80.384615384615
68798c739b36b04cf0b7c286,Mar,9.1,95
68798c739b36b04cf0b7c286,Abr,8.3,86.648351648352
68798c739b36b04cf0b7c286,May,9.1,95
68798c739b36b04cf0b7c286,Jun,8.7,90.824175824176
68798c739b36b04cf0b7c286,Jul,8.6,89.78021978022
68798c739b36b04cf0b7c286,Ago,8.6,89.78021978022
68798c739b36b04cf0b7c286,Sep,7.8,81.428571428571
68798c739b36b04cf0b7c286,Oct,7.2,75.164835164835
68798c739b36b04cf0b7c286,Nov,8.2,85.604395604396
68798c739b36b04cf0b7c286,Dic,8.3,86.648351648352
68798c739b36b04cf0b7c287,Ene,7.8,68.611111111111
68798c739b36b04cf0b7c287,Feb,7.7,67.731481481481
68798c739b36b04cf0b7c287,Mar,8.2,72.12962962963
68798c739b36b04cf0b7c287,Abr,8,70.37037037037
68798c739b36b04cf0b7c287,May,7.7,67.731481481481
68798c739b36b04cf0b7c287,Jun,9.1,80.046296296296
68798c739b36b04cf0b7c287,Jul,8.9,78.287037037037
68798c739b36b04cf0b7c287,Ago,8,70.37037037037
68798c739b36b04cf0b7c287,Sep,7.7,67.731481481481
68798c739b36b04cf0b7c287,Oct,8.5,74.768518518519
68798c739b36b04cf0b7c287,Nov,7.6,66.851851851852
68798c739b36b04cf0b7c287,Dic,10.8,95
68798c739b36b04cf0b7c288,Ago,21.2,95
68798c739b36b04cf0b7c288,Sep,18.7,83.797169811321
68798c739b36b04cf0b7c288,Oct,18.3,82.004716981132
68798c739b36b04cf0b7c288,Nov,20.7,92.759433962264
68798c739b36b04cf0b7c288,Dic,21.1,94.551886792453
68798c739b36b04cf0b7c289,Ene,7.8,53.695652173913
68798c739b36b04cf0b7c289,Feb,6.9,47.5
68798c739b36b04cf0b7c289,Mar,8.1,55.760869565217
68798c739b36b04cf0b7c289,Abr,7.5,51.630434782609
68798c739b36b04cf0b7c289,May,7.3,50.253623188406
68798c739b36b04cf0b7c289,Jun,8.2,56.449275362319
68798c739b36b04cf0b7c289,Jul,8,55.072463768116
68798c739b36b04cf0b7c289,Ago,8.6,59.202898550725
68798c739b36b04cf0b7c289,Sep,7.2,49.565217391304
68798c739b36b04cf0b7c289,Oct,8.5,58.514492753623
68798c739b36b04cf0b7c289,Nov,8.1,55.760869565217
68798c739b36b04cf0b7c289,Dic,13.8,95
68798c739b36b04cf0b7c28a,Ene,6.9,53.729508196721
68798c739b36b04cf0b7c28a,Feb,7.8,60.737704918033
68798c739b36b04cf0b7c28a,Mar,7.7,59.959016393443
68798c739b36b04cf0b7c28a,Abr,7.4,57.622950819672
68798c739b36b04cf0b7c28a,May,7.3,56.844262295082
68798c739b36b04cf0b7c28a,Jun,7.8,60.737704918033
68798c739b36b04cf0b7c28a,Jul,8.7,67.745901639344
68798c739b36b04cf0b7c28a,Ago,10.4,80.983606557377
68798c739b36b04cf0b7c28a,Sep,7.3,56.844262295082
68798c739b36b04cf0b7c28a,Oct,8.4,65.409836065574
68798c739b36b04cf0b7c28a,Nov,8.1,63.073770491803
68798c739b36b04cf0b7c28a,Dic,12.2,95
68798c739b36b04cf0b7c290,Ene,10.2,93.173076923077
68798c739b36b04cf0b7c290,Feb,7.5,68.509615384615
68798c739b36b04cf0b7c290,Mar,8.1,73.990384615385
68798c739b36b04cf0b7c290,Abr,10.4,95
68798c739b36b04cf0b7c290,May,8.8,80.384615384615
68798c739b36b04cf0b7c290,Jun,10.2,93.173076923077
68798c739b36b04cf0b7c290,Jul,7.7,70.336538461538
68798c739b36b04cf0b7c290,Ago,5.7,52.067307692308
68798c739b36b04cf0b7c290,Sep,7.9,72.163461538462
68798c739b36b04cf0b7c290,Oct,7.6,69.423076923077
68798c739b36b04cf0b7c290,Nov,8.1,73.990384615385
68798c739b36b04cf0b7c290,Dic,7.8,71.25
68798c739b36b04cf0b7c291,Ago,19.7,79.63829787234
68798c739b36b04cf0b7c291,Sep,23.5,95
68798c739b36b04cf0b7c291,Oct,18.5,74.787234042553
68798c739b36b04cf0b7c291,Nov,19.7,79.63829787234
68798c739b36b04cf0b7c291,Dic,18.6,75.191489361702
68798c739b36b04cf0b7c292,Ene,8.2,82.872340425532
68798c739b36b04cf0b7c292,Feb,7.4,74.787234042553
68798c739b36b04cf0b7c292,Mar,8.2,82.872340425532
68798c739b36b04cf0b7c292,Abr,9.2,92.978723404255
68798c739b36b04cf0b7c292,May,8.9,89.946808510638
68798c739b36b04cf0b7c292,Jun,8.2,82.872340425532
68798c739b36b04cf0b7c292,Jul,9.1,91.968085106383
68798c739b36b04cf0b7c292,Ago,7.3,73.776595744681
68798c739b36b04cf0b7c292,Sep,6.6,66.702127659574
68798c739b36b04cf0b7c292,Oct,9.4,95
68798c739b36b04cf0b7c292,Nov,8.2,82.872340425532
68798c739b36b04cf0b7c292,Dic,9.3,93.989361702128
68798c739b36b04cf0b7c293,Ene,8,75.247524752475
68798c739b36b04cf0b7c293,Feb,7.4,69.60396039604
68798c739b36b04cf0b7c293,Mar,9.1,85.594059405941
68798c739b36b04cf0b7c293,Abr,8,75.247524752475
68798c739b36b04cf0b7c293,May,8.2,77.128712871287
68798c739b36b04cf0b7c293,Jun,8.2,77.128712871287
68798c739b36b04cf0b7c293,Jul,8.4,79.009900990099
68798c739b36b04cf0b7c293,Ago,7.3,68.663366336634
68798c739b36b04cf0b7c293,Sep,7.5,70.544554455446
68798c739b36b04cf0b7c293,Oct,9,84.653465346535
68798c739b36b04cf0b7c293,Nov,8.8,82.772277227723
68798c739b36b04cf0b7c293,Dic,10.1,95
68798c739b36b04cf0b7c294,Ene,8.9,89.946808510638
68798c739b36b04cf0b7c294,Feb,8.3,83.882978723404
68798c739b36b04cf0b7c294,Mar,8.4,84.893617021277
68798c739b36b04cf0b7c294,Abr,8.5,85.904255319149
68798c739b36b04cf0b7c294,May,8.1,81.86170212766
68798c739b36b04cf0b7c294,Jun,9.4,95
68798c739b36b04cf0b7c294,Jul,8.4,84.893617021277
68798c739b36b04cf0b7c294,Ago,6.9,69.734042553191
68798c739b36b04cf0b7c294,Sep,8.2,82.872340425532
68798c739b36b04cf0b7c294,Oct,8,80.851063829787
68798c739b36b04cf0b7c294,Nov,8.4,84.893617021277
68798c739b36b04cf0b7c294,Dic,8.5,85.904255319149
68798c739b36b04cf0b7c295,Ene,8.7,87
68798c739b36b04cf0b7c295,Feb,7.5,75
68798c739b36b04cf0b7c295,Mar,8.2,82
68798c739b36b04cf0b7c295,Abr,8.7,87
68798c739b36b04cf0b7c295,May,8.3,83
68798c739b36b04cf0b7c295,Jun,8.4,84
68798c739b36b04cf0b7c295,Jul,9.2,92
68798c739b36b04cf0b7c295,Ago,7.5,75
68798c739b36b04cf0b7c295,Sep,6.5,65
68798c739b36b04cf0b7c295,Oct,8.5,85
68798c739b36b04cf0b7c295,Nov,9,90
68798c739b36b04cf0b7c295,Dic,9.5,95
68798c739b36b04cf0b7c296,Ene,7.8,69.905660377359
68798c739b36b04cf0b7c296,Feb,7.9,70.801886792453
68798c739b36b04cf0b7c296,Mar,8.4,75.283018867925
68798c739b36b04cf0b7c296,Abr,8.2,73.490566037736
68798c739b36b04cf0b7c296,May,8.3,74.38679245283
68798c739b36b04cf0b7c296,Jun,8.2,73.490566037736
68798c739b36b04cf0b7c296,Jul,8.7,77.971698113208
68798c739b36b04cf0b7c296,Ago,7.1,63.632075471698
68798c739b36b04cf0b7c296,Sep,6.9,61.839622641509
68798c739b36b04cf0b7c296,Oct,8.7,77.971698113208
68798c739b36b04cf0b7c296,Nov,9.2,82.452830188679
68798c739b36b04cf0b7c296,Dic,10.6,95
68798c739b36b04cf0b7c297,Ago,19.1,84.395348837209
68798c739b36b04cf0b7c297,Sep,19.6,86.604651162791
68798c739b36b04cf0b7c297,Oct,19.4,85.720930232558
68798c739b36b04cf0b7c297,Nov,20.4,90.139534883721
68798c739b36b04cf0b7c297,Dic,21.5,95
68798c739b36b04cf0b7c298,Ene,8.2,82
68798c739b36b04cf0b7c298,Feb,9.2,92
68798c739b36b04cf0b7c298,Mar,9.1,91
68798c739b36b04cf0b7c298,Abr,8.5,85
68798c739b36b04cf0b7c298,May,7.7,77
68798c739b36b04cf0b7c298,Jun,6.9,69
68798c739b36b04cf0b7c298,Jul,7.5,75
68798c739b36b04cf0b7c298,Ago,8.3,83
68798c739b36b04cf0b7c298,Sep,6.9,69
68798c739b36b04cf0b7c298,Oct,9,90
68798c739b36b04cf0b7c298,Nov,9.5,95
68798c739b36b04cf0b7c298,Dic,9.2,92
68798c739b36b04cf0b7c299,Ene,8.7,93.920454545455
68798c739b36b04cf0b7c299,Feb,7.8,84.204545454545
68798c739b36b04cf0b7c299,Mar,8.3,89.602272727273
68798c739b36b04cf0b7c299,Abr,8.6,92.840909090909
68798c739b36b04cf0b7c299,May,8.5,91.761363636364
68798c739b36b04cf0b7c299,Jun,8.8,95
68798c739b36b04cf0b7c299,Jul,8.6,92.840909090909
68798c739b36b04cf0b7c299,Ago,7.6,82.045454545455
68798c739b36b04cf0b7c299,Sep,8.1,87.443181818182
68798c739b36b04cf0b7c299,Oct,7.9,85.284090909091
68798c739b36b04cf0b7c299,Nov,8.8,95
68798c739b36b04cf0b7c299,Dic,8.3,89.602272727273
68798c739b36b04cf0b7c29a,Ene,8.3,83.882978723404
68798c739b36b04cf0b7c29a,Feb,7.5,75.797872340426
68798c739b36b04cf0b7c29a,Mar,8.2,82.872340425532
68798c739b36b04cf0b7c29a,Abr,8.1,81.86170212766
68798c739b36b04cf0b7c29a,May,8.3,83.882978723404
68798c739b36b04cf0b7c29a,Jun,7.9,79.840425531915
68798c739b36b04cf0b7c29a,Jul,8.3,83.882978723404
68798c739b36b04cf0b7c29a,Ago,8.6,86.914893617021
68798c739b36b04cf0b7c29a,Sep,8.2,82.872340425532
68798c739b36b04cf0b7c29a,Oct,8.5,85.904255319149
68798c739b36b04cf0b7c29a,Nov,8.7,87.925531914894
68798c739b36b04cf0b7c29a,Dic,9.4,95
68798c739b36b04cf0b7c29b,Ene,8.1,80.15625
68798c739b36b04cf0b7c29b,Feb,7.5,74.21875
68798c739b36b04cf0b7c29b,Mar,8.3,82.135416666667
68798c739b36b04cf0b7c29b,Abr,8.4,83.125
68798c739b36b04cf0b7c29b,May,8.4,83.125
68798c739b36b04cf0b7c29b,Jun,8.9,88.072916666667
68798c739b36b04cf0b7c29b,Jul,8.1,80.15625
68798c739b36b04cf0b7c29b,Ago,7.5,74.21875
68798c739b36b04cf0b7c29b,Sep,8.2,81.145833333333
68798c739b36b04cf0b7c29b,Oct,8.9,88.072916666667
68798c739b36b04cf0b7c29b,Nov,8.1,80.15625
68798c739b36b04cf0b7c29b,Dic,9.6,95
68798c739b36b04cf0b7c29c,Ago,19.3,83.721461187215
68798c739b36b04cf0b7c29c,Sep,19.3,83.721461187215
68798c739b36b04cf0b7c29c,Oct,19.5,84.58904109589
68798c739b36b04cf0b7c29c,Nov,20,86.75799086758
68798c739b36b04cf0b7c29c,Dic,21.9,95
68798c739b36b04cf0b7c29d,Ene,8.6,77.809523809524
68798c739b36b04cf0b7c29d,Feb,6.7,60.619047619048
68798c739b36b04cf0b7c29d,Mar,8.8,79.619047619048
68798c739b36b04cf0b7c29d,Abr,7.3,66.047619047619
68798c739b36b04cf0b7c29d,May,9.1,82.333333333333
68798c739b36b04cf0b7c29d,Jun,10.5,95
68798c739b36b04cf0b7c29d,Jul,7.4,66.952380952381
68798c739b36b04cf0b7c29d,Ago,7.2,65.142857142857
68798c739b36b04cf0b7c29d,Sep,7.6,68.761904761905
68798c739b36b04cf0b7c29d,Oct,8.3,75.095238095238
68798c739b36b04cf0b7c29d,Nov,8.5,76.904761904762
68798c739b36b04cf0b7c29d,Dic,10,90.476190476191
68798c739b36b04cf0b7c29e,Ene,8.1,74.708737864078
68798c739b36b04cf0b7c29e,Feb,7.8,71.941747572816
68798c739b36b04cf0b7c29e,Mar,8.1,74.708737864078
68798c739b36b04cf0b7c29e,Abr,8,73.78640776699
68798c739b36b04cf0b7c29e,May,8.3,76.553398058252
68798c739b36b04cf0b7c29e,Jun,8,73.78640776699
68798c739b36b04cf0b7c29e,Jul,7.6,70.097087378641
68798c739b36b04cf0b7c29e,Ago,8.5,78.398058252427
68798c739b36b04cf0b7c29e,Sep,10.3,95
68798c739b36b04cf0b7c29e,Oct,7.7,71.019417475728
68798c739b36b04cf0b7c29e,Nov,9.2,84.854368932039
68798c739b36b04cf0b7c29e,Dic,8.4,77.47572815534
68798c739b36b04cf0b7c2de,Ene,8.8,87.083333333333
68798c739b36b04cf0b7c2de,Feb,8,79.166666666667
68798c739b36b04cf0b7c2de,Mar,8,79.166666666667
68798c739b36b04cf0b7c2de,Abr,7.9,78.177083333333
68798c739b36b04cf0b7c2de,May,8.3,82.135416666667
68798c739b36b04cf0b7c2de,Jun,8.1,80.15625
68798c739b36b04cf0b7c2de,Jul,8.6,85.104166666667
68798c739b36b04cf0b7c2de,Ago,8.2,81.145833333333
68798c739b36b04cf0b7c2de,Sep,7.9,78.177083333333
68798c739b36b04cf0b7c2de,Oct,8.3,82.135416666667
68798c739b36b04cf0b7c2de,Nov,8.3,82.135416666667
68798c739b36b04cf0b7c2de,Dic,9.6,95
68798c739b36b04cf0b7bfe9,Ene,8.1,87.443181818182
68798c739b36b04cf0b7bfe9,Feb,8,86.363636363636
68798c739b36b04cf0b7bfe9,Mar,8.4,90.681818181818
68798c739b36b04cf0b7bfe9,Abr,8.2,88.522727272727
68798c739b36b04cf0b7bfe9,May,8.4,90.681818181818
68798c739b36b04cf0b7bfe9,Jun,8.1,87.443181818182
68798c739b36b04cf0b7bfe9,Jul,8.2,88.522727272727
68798c739b36b04cf0b7bfe9,Ago,8.4,90.681818181818
68798c739b36b04cf0b7bfe9,Sep,8.2,88.522727272727
68798c739b36b04cf0b7bfe9,Oct,8.8,95
68798c739b36b04cf0b7bfe9,Nov,8.4,90.681818181818
68798c739b36b04cf0b7bfe9,Dic,8.8,95
68798c739b36b04cf0b7bfea,Ene,8,86.363636363636
68798c739b36b04cf0b7bfea,Feb,7.8,84.204545454545
68798c739b36b04cf0b7bfea,Mar,8.8,95
68798c739b36b04cf0b7bfea,Abr,8.2,88.522727272727
68798c739b36b04cf0b7bfea,May,8.4,90.681818181818
68798c739b36b04cf0b7bfea,Jun,8.1,87.443181818182
68798c739b36b04cf0b7bfea,Jul,8.3,89.602272727273
68798c739b36b04cf0b7bfea,Ago,8.5,91.761363636364
68798c739b36b04cf0b7bfea,Sep,8.2,88.522727272727
68798c739b36b04cf0b7bfea,Oct,8.7,93.920454545455
68798c739b36b04cf0b7bfea,Nov,8.5,91.761363636364
68798c739b36b04cf0b7bfea,Dic,8.5,91.761363636364
68798c739b36b04cf0b7bfeb,Ene,7.6,74.432989690722
68798c739b36b04cf0b7bfeb,Feb,8.4,82.268041237113
68798c739b36b04cf0b7bfeb,Mar,9.7,95
68798c739b36b04cf0b7bfeb,Abr,8.9,87.164948453608
68798c739b36b04cf0b7bfeb,May,8.3,81.288659793814
68798c739b36b04cf0b7bfeb,Jun,8.9,87.164948453608
68798c739b36b04cf0b7bfeb,Jul,9.3,91.082474226804
68798c739b36b04cf0b7bfeb,Ago,9.1,89.123711340206
68798c739b36b04cf0b7bfeb,Sep,6.3,61.701030927835
68798c739b36b04cf0b7bfeb,Oct,6.2,60.721649484536
68798c739b36b04cf0b7bfeb,Nov,8.3,81.288659793814
68798c739b36b04cf0b7bfeb,Dic,9,88.144329896907
68798c739b36b04cf0b7bfec,Ene,8.6,81.7
68798c739b36b04cf0b7bfec,Feb,7.7,73.15
68798c739b36b04cf0b7bfec,Mar,10,95
68798c739b36b04cf0b7bfec,Abr,8.8,83.6
68798c739b36b04cf0b7bfec,May,8.3,78.85
68798c739b36b04cf0b7bfec,Jun,7.8,74.1
68798c739b36b04cf0b7bfec,Jul,8.8,83.6
68798c739b36b04cf0b7bfec,Ago,8.8,83.6
68798c739b36b04cf0b7bfec,Sep,6.8,64.6
68798c739b36b04cf0b7bfec,Oct,6.8,64.6
68798c739b36b04cf0b7bfec,Nov,8,76
68798c739b36b04cf0b7bfec,Dic,9.6,91.2
68798c739b36b04cf0b7bfed,Ene,8,81.720430107527
68798c739b36b04cf0b7bfed,Feb,7.7,78.655913978495
68798c739b36b04cf0b7bfed,Mar,9.3,95
68798c739b36b04cf0b7bfed,Abr,8.1,82.741935483871
68798c739b36b04cf0b7bfed,May,8.1,82.741935483871
68798c739b36b04cf0b7bfed,Jun,7.9,80.698924731183
68798c739b36b04cf0b7bfed,Jul,8.3,84.784946236559
68798c739b36b04cf0b7bfed,Ago,8.4,85.806451612903
68798c739b36b04cf0b7bfed,Sep,8.2,83.763440860215
68798c739b36b04cf0b7bfed,Oct,8.6,87.849462365591
68798c739b36b04cf0b7bfed,Nov,8.1,82.741935483871
68798c739b36b04cf0b7bfed,Dic,9.3,95
68798c739b36b04cf0b7bfee,Ene,8.4,83.125
68798c739b36b04cf0b7bfee,Feb,8.1,80.15625
68798c739b36b04cf0b7bfee,Mar,9.6,95
68798c739b36b04cf0b7bfee,Abr,9.1,90.052083333333
68798c739b36b04cf0b7bfee,May,8.4,83.125
68798c739b36b04cf0b7bfee,Jun,8,79.166666666667
68798c739b36b04cf0b7bfee,Jul,7.7,76.197916666667
68798c739b36b04cf0b7bfee,Ago,8.5,84.114583333333
68798c739b36b04cf0b7bfee,Sep,7,69.270833333333
68798c739b36b04cf0b7bfee,Oct,8.1,80.15625
68798c739b36b04cf0b7bfee,Nov,8.1,80.15625
68798c739b36b04cf0b7bfee,Dic,9,89.0625
68798c739b36b04cf0b7bfef,Sep,21.6,61.253731343284
68798c739b36b04cf0b7bfef,Oct,16.9,47.925373134328
68798c739b36b04cf0b7bfef,Nov,28,79.402985074627
68798c739b36b04cf0b7bfef,Dic,33.5,95
68798c739b36b04cf0b7bff0,Sep,23.6,76
68798c739b36b04cf0b7bff0,Oct,22.4,72.135593220339
68798c739b36b04cf0b7bff0,Nov,24.5,78.898305084746
68798c739b36b04cf0b7bff0,Dic,29.5,95
68798c739b36b04cf0b7bff1,Sep,24.2,75.377049180328
68798c739b36b04cf0b7bff1,Oct,19.9,61.983606557377
68798c739b36b04cf0b7bff1,Nov,25.4,79.114754098361
68798c739b36b04cf0b7bff1,Dic,30.5,95
68798c739b36b04cf0b7bff2,Sep,21.9,62.477477477477
68798c739b36b04cf0b7bff2,Oct,17.1,48.783783783784
68798c739b36b04cf0b7bff2,Nov,27.7,79.024024024024
68798c739b36b04cf0b7bff2,Dic,33.3,95
68798c739b36b04cf0b7bff3,Sep,21.8,62.192192192192
68798c739b36b04cf0b7bff3,Oct,17.1,48.783783783784
68798c739b36b04cf0b7bff3,Nov,27.8,79.309309309309
68798c739b36b04cf0b7bff3,Dic,33.3,95
68798c739b36b04cf0b7c08b,Ene,9,90
68798c739b36b04cf0b7c08b,Feb,7.8,78
68798c739b36b04cf0b7c08b,Mar,9,90
68798c739b36b04cf0b7c08b,Abr,8.4,84
68798c739b36b04cf0b7c08b,May,8.7,87
68798c739b36b04cf0b7c08b,Jun,8,80
68798c739b36b04cf0b7c08b,Jul,8.6,86
68798c739b36b04cf0b7c08b,Ago,8.3,83
68798c739b36b04cf0b7c08b,Sep,7.2,72
68798c739b36b04cf0b7c08b,Oct,7.5,75
68798c739b36b04cf0b7c08b,Nov,8,80
68798c739b36b04cf0b7c08b,Dic,9.5,95
68798c739b36b04cf0b7c08c,Ene,8.6,65.36
68798c739b36b04cf0b7c08c,Feb,6.5,49.4
68798c739b36b04cf0b7c08c,Mar,8.3,63.08
68798c739b36b04cf0b7c08c,Abr,7,53.2
68798c739b36b04cf0b7c08c,May,8,60.8
68798c739b36b04cf0b7c08c,Jun,7.2,54.72
68798c739b36b04cf0b7c08c,Jul,8.3,63.08
68798c739b36b04cf0b7c08c,Ago,8.4,63.84
68798c739b36b04cf0b7c08c,Sep,12.5,95
68798c739b36b04cf0b7c08c,Oct,7.4,56.24
68798c739b36b04cf0b7c08c,Nov,7.8,59.28
68798c739b36b04cf0b7c08c,Dic,10,76
68798c739b36b04cf0b7c08d,Ene,8.8,81.165048543689
68798c739b36b04cf0b7c08d,Feb,6.8,62.718446601942
68798c739b36b04cf0b7c08d,Mar,8.7,80.242718446602
68798c739b36b04cf0b7c08d,Abr,7.5,69.174757281553
68798c739b36b04cf0b7c08d,May,8.2,75.631067961165
68798c739b36b04cf0b7c08d,Jun,7.6,70.097087378641
68798c739b36b04cf0b7c08d,Jul,8.5,78.398058252427
68798c739b36b04cf0b7c08d,Ago,8.6,79.320388349515
68798c739b36b04cf0b7c08d,Sep,10.3,95
68798c739b36b04cf0b7c08d,Oct,7.6,70.097087378641
68798c739b36b04cf0b7c08d,Nov,7.8,71.941747572816
68798c739b36b04cf0b7c08d,Dic,9.6,88.543689320388
68798c739b36b04cf0b7c116,Ene,9.1,80.794392523364
68798c739b36b04cf0b7c116,Feb,7.1,63.03738317757
68798c739b36b04cf0b7c116,Mar,10.7,95
68798c739b36b04cf0b7c116,Abr,9,79.906542056075
68798c739b36b04cf0b7c116,May,8.4,74.579439252336
68798c739b36b04cf0b7c116,Jun,7.8,69.252336448598
68798c739b36b04cf0b7c116,Jul,9.5,84.345794392523
68798c739b36b04cf0b7c116,Ago,9.1,80.794392523364
68798c739b36b04cf0b7c116,Sep,6.2,55.046728971963
68798c739b36b04cf0b7c116,Oct,6.2,55.046728971963
68798c739b36b04cf0b7c116,Nov,7.2,63.92523364486
