station_id,dia_num,dia_nombre,valor,porc
687a5e5e9b36b04cf0b81487,7,Dom,98.4,86.877323420074
687a5e5e9b36b04cf0b81488,1,Lun,98.4,83.688451208594
687a5e5e9b36b04cf0b81488,2,Mar,107,91.002685765443
687a5e5e9b36b04cf0b81488,3,Mie,111.7,95
687a5e5e9b36b04cf0b81488,4,Jue,106.2,90.322291853178
687a5e5e9b36b04cf0b81488,5,Vie,106.9,90.91763652641
687a5e5e9b36b04cf0b81488,6,Sab,92.7,78.840644583706
687a5e5e9b36b04cf0b81488,7,Dom,77.1,65.572963294539
687a5e5e9b36b04cf0b820cd,1,Lun,100.3,88.637209302326
687a5e5e9b36b04cf0b820cd,2,Mar,101.2,89.432558139535
687a5e5e9b36b04cf0b820cd,3,Mie,104.8,92.613953488372
687a5e5e9b36b04cf0b820cd,4,Jue,107.5,95
687a5e5e9b36b04cf0b820cd,5,Vie,103.7,91.641860465116
687a5e5e9b36b04cf0b820cd,6,Sab,100.6,88.902325581395
687a5e5e9b36b04cf0b820cd,7,Dom,81.9,72.376744186047
687a5e5e9b36b04cf0b820d3,1,Lun,99.9,90.905172413793
687a5e5e9b36b04cf0b820d3,2,Mar,99.2,90.268199233716
687a5e5e9b36b04cf0b820d3,3,Mie,100.7,91.633141762452
687a5e5e9b36b04cf0b820d3,4,Jue,101,91.906130268199
687a5e5e9b36b04cf0b820d3,5,Vie,102.8,93.544061302682
687a5e5e9b36b04cf0b820d3,6,Sab,104.4,95
687a5e5e9b36b04cf0b820d3,7,Dom,92.1,83.807471264368
687a5e5e9b36b04cf0b820db,1,Lun,99.5,85.004496402878
687a5e5e9b36b04cf0b820db,2,Mar,94.3,80.562050359712
687a5e5e9b36b04cf0b820db,3,Mie,102.9,87.90917266187
687a5e5e9b36b04cf0b820db,4,Jue,101.1,86.371402877698
687a5e5e9b36b04cf0b820db,5,Vie,106.9,91.326438848921
687a5e5e9b36b04cf0b820db,6,Sab,111.2,95
687a5e5e9b36b04cf0b820db,7,Dom,84.2,71.93345323741
687a5e5e9b36b04cf0b82027,1,Lun,100.7,70.653618906942
687a5e5e9b36b04cf0b82027,2,Mar,88.3,61.953471196455
687a5e5e9b36b04cf0b82027,3,Mie,84,58.936484490399
687a5e5e9b36b04cf0b82027,4,Jue,86.4,60.620384047267
687a5e5e9b36b04cf0b82027,5,Vie,98.2,68.899556868538
687a5e5e9b36b04cf0b82027,6,Sab,107,75.073855243722
687a5e5e9b36b04cf0b82027,7,Dom,135.4,95
687a5e5d9b36b04cf0b7fce6,1,Lun,99,85.890410958904
687a5e5d9b36b04cf0b7fce6,2,Mar,94.2,81.72602739726
687a5e5d9b36b04cf0b7fce6,3,Mie,97.3,84.415525114155
687a5e5d9b36b04cf0b7fce6,4,Jue,96.7,83.89497716895
687a5e5d9b36b04cf0b7fce6,5,Vie,107,92.831050228311
687a5e5d9b36b04cf0b7fce6,6,Sab,109.5,95
687a5e5d9b36b04cf0b7fce6,7,Dom,96.3,83.547945205479
687a5e5d9b36b04cf0b7fcea,1,Lun,100.2,82.701998262381
687a5e5d9b36b04cf0b7fcea,2,Mar,93.3,77.006950477845
687a5e5d9b36b04cf0b7fcea,3,Mie,93.9,77.502172024327
687a5e5d9b36b04cf0b7fcea,4,Jue,99.2,81.876629018245
