station_id,year,tdpa
687a5e5d9b36b04cf0b8122d,2010,7778
687a5e5d9b36b04cf0b8122e,2024,10217
687a5e5d9b36b04cf0b8122e,2023,9527
687a5e5d9b36b04cf0b8122e,2022,8227
687a5e5d9b36b04cf0b8122e,2021,7154
687a5e5d9b36b04cf0b8122e,2020,6607
687a5e5d9b36b04cf0b8122e,2019,7933
687a5e5d9b36b04cf0b8122e,2018,8169
687a5e5d9b36b04cf0b8122e,2017,8519
687a5e5d9b36b04cf0b8122e,2016,7639
687a5e5d9b36b04cf0b8122e,2015,8083
687a5e5d9b36b04cf0b8122e,2014,6900
687a5e5d9b36b04cf0b8122e,2013,6717
687a5e5d9b36b04cf0b8122e,2012,6840
687a5e5d9b36b04cf0b8122e,2011,6771
687a5e5d9b36b04cf0b8122e,2010,6493
687a5e5d9b36b04cf0b8122f,2024,10998
687a5e5d9b36b04cf0b8122f,2023,10281
687a5e5d9b36b04cf0b8122f,2022,8770
687a5e5d9b36b04cf0b8122f,2021,8079
687a5e5d9b36b04cf0b8122f,2020,7461
687a5e5d9b36b04cf0b8122f,2019,7873
687a5e5d9b36b04cf0b8122f,2018,8407
687a5e5d9b36b04cf0b8122f,2017,8516
687a5e5d9b36b04cf0b8122f,2016,8459
687a5e5d9b36b04cf0b8122f,2015,7744
687a5e5d9b36b04cf0b8122f,2014,7101
687a5e5d9b36b04cf0b8122f,2013,6913
687a5e5d9b36b04cf0b8122f,2012,6636
687a5e5d9b36b04cf0b8122f,2011,6552
687a5e5d9b36b04cf0b8122f,2010,6585
687a5e5d9b36b04cf0b81230,2024,7513
687a5e5d9b36b04cf0b81230,2023,8457
687a5e5d9b36b04cf0b81230,2022,6568
687a5e5d9b36b04cf0b81230,2021,6218
687a5e5d9b36b04cf0b81230,2020,5195
687a5e5d9b36b04cf0b81230,2019,6087
687a5e5d9b36b04cf0b81230,2018,5963
687a5e5d9b36b04cf0b81230,2017,6043
687a5e5d9b36b04cf0b81230,2016,6358
687a5e5d9b36b04cf0b81230,2015,5675
687a5e5d9b36b04cf0b81230,2014,5665
687a5e5d9b36b04cf0b81230,2013,5426
687a5e5d9b36b04cf0b81230,2012,5145
687a5e5d9b36b04cf0b81230,2011,5129
687a5e5d9b36b04cf0b81230,2010,5091
687a5e5d9b36b04cf0b81231,2024,6960
687a5e5d9b36b04cf0b81231,2023,6946
687a5e5d9b36b04cf0b81231,2022,6559
687a5e5d9b36b04cf0b81231,2021,6260
687a5e5d9b36b04cf0b81231,2020,5027
687a5e5d9b36b04cf0b81231,2019,6036
687a5e5d9b36b04cf0b81231,2018,6321
687a5e5d9b36b04cf0b81231,2017,5585
687a5e5d9b36b04cf0b81231,2016,5312
687a5e5d9b36b04cf0b81231,2015,5640
687a5e5d9b36b04cf0b81231,2014,5551
687a5e5d9b36b04cf0b81231,2013,5358
687a5e5d9b36b04cf0b81231,2012,4969
687a5e5d9b36b04cf0b81231,2011,4729
687a5e5d9b36b04cf0b81231,2010,5213
687a5e5d9b36b04cf0b81232,2024,5642
687a5e5d9b36b04cf0b81232,2023,5955
687a5e5d9b36b04cf0b81232,2022,6094
687a5e5d9b36b04cf0b81232,2021,5077
687a5e5d9b36b04cf0b81232,2020,3831
687a5e5d9b36b04cf0b81232,2019,5051
687a5e5d9b36b04cf0b81232,2018,4852
687a5e5d9b36b04cf0b81232,2017,4719
687a5e5d9b36b04cf0b81232,2016,4836
687a5e5d9b36b04cf0b81232,2015,4880
687a5e5d9b36b04cf0b81232,2014,4506
687a5e5d9b36b04cf0b81232,2013,4404
687a5e5d9b36b04cf0b81232,2012,4248
687a5e5d9b36b04cf0b81232,2011,4207
687a5e5d9b36b04cf0b81232,2010,3777
687a5e5d9b36b04cf0b81233,2024,5556
687a5e5d9b36b04cf0b81233,2023,5886
687a5e5d9b36b04cf0b81233,2022,5798
687a5e5d9b36b04cf0b81233,2021,5105
687a5e5d9b36b04cf0b81233,2020,3914
687a5e5d9b36b04cf0b81233,2019,4958
687a5e5d9b36b04cf0b81233,2018,4753
687a5e5d9b36b04cf0b81233,2017,4665
687a5e5d9b36b04cf0b81233,2016,4528
687a5e5d9b36b04cf0b81233,2015,4662
687a5e5d9b36b04cf0b81233,2014,4306
687a5e5d9b36b04cf0b81233,2013,4209
687a5e5d9b36b04cf0b81233,2012,4125
687a5e5d9b36b04cf0b81233,2011,4031
687a5e5d9b36b04cf0b81233,2010,3795
687a5e5d9b36b04cf0b81234,2024,6270
687a5e5d9b36b04cf0b81234,2023,6472
687a5e5d9b36b04cf0b81234,2022,5516
687a5e5d9b36b04cf0b81234,2021,4963
687a5e5d9b36b04cf0b81234,2020,4269
687a5e5d9b36b04cf0b81234,2019,4813
687a5e5d9b36b04cf0b81234,2018,5035
687a5e5d9b36b04cf0b81234,2017,4690
687a5e5d9b36b04cf0b81234,2016,4927
687a5e5d9b36b04cf0b81234,2015,5086
687a5e5d9b36b04cf0b81234,2014,4728
687a5e5d9b36b04cf0b81234,2013,4699
687a5e5d9b36b04cf0b81234,2012,4339
687a5e5d9b36b04cf0b81234,2011,3951
687a5e5d9b36b04cf0b81234,2010,3852
687a5e5d9b36b04cf0b81235,2024,5830
687a5e5d9b36b04cf0b81235,2023,6121
687a5e5d9b36b04cf0b81235,2022,5240
687a5e5d9b36b04cf0b81235,2021,5343
687a5e5d9b36b04cf0b81235,2020,4241
687a5e5d9b36b04cf0b81235,2019,5164
687a5e5d9b36b04cf0b81235,2018,5048
687a5e5d9b36b04cf0b81235,2017,4633
687a5e5d9b36b04cf0b81235,2016,4759
687a5e5d9b36b04cf0b81235,2015,4440
687a5e5d9b36b04cf0b81235,2014,4118
687a5e5d9b36b04cf0b81235,2013,4092
687a5e5d9b36b04cf0b81235,2012,3718
687a5e5d9b36b04cf0b81235,2011,3776
687a5e5d9b36b04cf0b81235,2010,3862
687a5e5d9b36b04cf0b81236,2024,11431
687a5e5d9b36b04cf0b81236,2023,12546
687a5e5d9b36b04cf0b81236,2022,10953
687a5e5d9b36b04cf0b81236,2021,9705
687a5e5d9b36b04cf0b81236,2020,8894
687a5e5d9b36b04cf0b81236,2019,10562
687a5e5d9b36b04cf0b81236,2018,10729
687a5e5d9b36b04cf0b81236,2017,10151
687a5e5d9b36b04cf0b81236,2016,9655
687a5e5d9b36b04cf0b81236,2015,10467
687a5e5d9b36b04cf0b81236,2014,10295
687a5e5d9b36b04cf0b81236,2013,10118
687a5e5d9b36b04cf0b81236,2012,9824
687a5e5d9b36b04cf0b81236,2011,9774
687a5e5d9b36b04cf0b81236,2010,7627
687a5e5d9b36b04cf0b81237,2024,11916
687a5e5d9b36b04cf0b81237,2023,12089
687a5e5d9b36b04cf0b81237,2022,10887
687a5e5d9b36b04cf0b81237,2021,10311
687a5e5d9b36b04cf0b81237,2020,8974
687a5e5d9b36b04cf0b81237,2019,11105
687a5e5d9b36b04cf0b81237,2018,11773
687a5e5d9b36b04cf0b81237,2017,10920
687a5e5d9b36b04cf0b81237,2016,10328
687a5e5d9b36b04cf0b81237,2015,11333
687a5e5d9b36b04cf0b81237,2014,10543
687a5e5d9b36b04cf0b81237,2013,10362
687a5e5d9b36b04cf0b81237,2012,9861
687a5e5d9b36b04cf0b81237,2011,8783
687a5e5d9b36b04cf0b81237,2010,7592
687a5e5d9b36b04cf0b81238,2024,7138
687a5e5d9b36b04cf0b81238,2023,6924
687a5e5d9b36b04cf0b81238,2022,6631
687a5e5d9b36b04cf0b81238,2021,5985
687a5e5d9b36b04cf0b81238,2020,5217
687a5e5d9b36b04cf0b81238,2019,6066
687a5e5d9b36b04cf0b81238,2018,6384
687a5e5d9b36b04cf0b81238,2017,6710
687a5e5d9b36b04cf0b81238,2016,6786
687a5e5d9b36b04cf0b81238,2015,6876
687a5e5d9b36b04cf0b81238,2014,6499
687a5e5d9b36b04cf0b81238,2013,6256
687a5e5d9b36b04cf0b81238,2012,6955
687a5e5d9b36b04cf0b81238,2011,6285
687a5e5d9b36b04cf0b81238,2010,5959
687a5e5d9b36b04cf0b81239,2024,6710
687a5e5d9b36b04cf0b81239,2023,6468
687a5e5d9b36b04cf0b81239,2022,7030
687a5e5d9b36b04cf0b81239,2021,5875
687a5e5d9b36b04cf0b81239,2020,5198
687a5e5d9b36b04cf0b81239,2019,6155
687a5e5d9b36b04cf0b81239,2018,6564
687a5e5d9b36b04cf0b81239,2017,6600
687a5e5d9b36b04cf0b81239,2016,6989
687a5e5d9b36b04cf0b81239,2015,6562
687a5e5d9b36b04cf0b81239,2014,6089
687a5e5d9b36b04cf0b81239,2013,5888
687a5e5d9b36b04cf0b81239,2012,6885
687a5e5d9b36b04cf0b81239,2011,6952
687a5e5d9b36b04cf0b81239,2010,5934
687a5e5d9b36b04cf0b8123a,2024,3459
687a5e5d9b36b04cf0b8123a,2023,3374
687a5e5d9b36b04cf0b8123a,2022,3231
687a5e5d9b36b04cf0b8123a,2021,3207
687a5e5d9b36b04cf0b8123a,2020,2473
687a5e5d9b36b04cf0b8123a,2019,3220
687a5e5d9b36b04cf0b8123a,2018,3425
687a5e5d9b36b04cf0b8123a,2017,3112
687a5e5d9b36b04cf0b8123a,2016,3095
687a5e5d9b36b04cf0b8123a,2015,3041
687a5e5d9b36b04cf0b8123a,2014,2992
687a5e5d9b36b04cf0b8123a,2013,2801
687a5e5d9b36b04cf0b8123a,2012,2563
687a5e5d9b36b04cf0b8123a,2011,2392
687a5e5d9b36b04cf0b8123a,2010,2076
687a5e5d9b36b04cf0b8123b,2024,3781
687a5e5d9b36b04cf0b8123b,2023,3190
687a5e5d9b36b04cf0b8123b,2022,3089
687a5e5d9b36b04cf0b8123b,2021,3031
687a5e5d9b36b04cf0b8123b,2020,2576
687a5e5d9b36b04cf0b8123b,2019,3373
687a5e5d9b36b04cf0b8123b,2018,3378
687a5e5d9b36b04cf0b8123b,2017,3502
687a5e5d9b36b04cf0b8123b,2016,3112
687a5e5d9b36b04cf0b8123b,2015,2922
687a5e5d9b36b04cf0b8123b,2014,2867
687a5e5d9b36b04cf0b8123b,2013,2843
687a5e5d9b36b04cf0b8123b,2012,2503
687a5e5d9b36b04cf0b8123b,2011,2384
687a5e5d9b36b04cf0b8123b,2010,2076
687a5e5d9b36b04cf0b8123c,2024,2938
687a5e5d9b36b04cf0b8123c,2023,2626
687a5e5d9b36b04cf0b8123c,2022,2647
687a5e5d9b36b04cf0b8123c,2021,2676
687a5e5d9b36b04cf0b8123c,2020,2180
687a5e5d9b36b04cf0b8123c,2019,2718
687a5e5d9b36b04cf0b8123c,2018,2765
687a5e5d9b36b04cf0b8123c,2017,2757
687a5e5d9b36b04cf0b8123c,2016,2892
687a5e5d9b36b04cf0b8123c,2015,3101
687a5e5d9b36b04cf0b8123c,2014,2840
687a5e5d9b36b04cf0b8123c,2013,2662
687a5e5d9b36b04cf0b8123c,2012,2809
687a5e5d9b36b04cf0b8123c,2011,2779
687a5e5d9b36b04cf0b8123c,2010,3048
687a5e5d9b36b04cf0b8123d,2024,1055
687a5e5d9b36b04cf0b8123d,2023,1042
687a5e5d9b36b04cf0b8123d,2022,1043
687a5e5d9b36b04cf0b8123d,2021,1019
687a5e5d9b36b04cf0b8123d,2020,777
687a5e5d9b36b04cf0b8123d,2019,1035
687a5e5d9b36b04cf0b8123d,2018,1026
687a5e5d9b36b04cf0b8123d,2017,1049
687a5e5d9b36b04cf0b8123d,2016,1112
687a5e5d9b36b04cf0b8123d,2015,1013
687a5e5d9b36b04cf0b8123d,2014,998
687a5e5d9b36b04cf0b8123d,2013,996
687a5e5d9b36b04cf0b8123d,2012,1035
687a5e5d9b36b04cf0b8123d,2011,1008
687a5e5d9b36b04cf0b8123d,2010,1135
687a5e5d9b36b04cf0b8123e,2024,1048
687a5e5d9b36b04cf0b8123e,2023,1200
687a5e5d9b36b04cf0b8123e,2022,1192
687a5e5d9b36b04cf0b8123e,2021,1134
687a5e5d9b36b04cf0b8123e,2020,870
687a5e5d9b36b04cf0b8123e,2019,1152
687a5e5d9b36b04cf0b8123e,2018,1145
687a5e5d9b36b04cf0b8123e,2017,1131
687a5e5d9b36b04cf0b8123e,2016,1183
687a5e5d9b36b04cf0b8123e,2015,1179
687a5e5d9b36b04cf0b8123e,2014,1088
687a5e5d9b36b04cf0b8123e,2013,1070
687a5e5d9b36b04cf0b8123e,2012,1113
687a5e5d9b36b04cf0b8123e,2011,1108
687a5e5d9b36b04cf0b8123e,2010,1316
687a5e5d9b36b04cf0b80412,2024,5512
687a5e5d9b36b04cf0b80412,2023,5129
687a5e5d9b36b04cf0b80412,2022,5088
687a5e5d9b36b04cf0b80412,2021,3711
687a5e5d9b36b04cf0b80412,2020,4525
687a5e5d9b36b04cf0b80412,2019,4236
687a5e5d9b36b04cf0b80412,2018,4546
687a5e5d9b36b04cf0b80412,2017,4474
687a5e5d9b36b04cf0b80412,2016,4120
687a5e5d9b36b04cf0b80412,2015,4289
687a5e5d9b36b04cf0b80412,2014,6609
687a5e5d9b36b04cf0b80412,2013,6099
687a5e5d9b36b04cf0b80412,2012,6032
687a5e5d9b36b04cf0b80412,2011,6446
687a5e5d9b36b04cf0b80412,2010,5995
687a5e5d9b36b04cf0b80413,2024,2183
687a5e5d9b36b04cf0b80413,2023,2032
687a5e5d9b36b04cf0b80413,2022,2034
687a5e5d9b36b04cf0b80413,2021,1497
687a5e5d9b36b04cf0b80413,2020,1728
687a5e5d9b36b04cf0b80413,2019,1709
687a5e5d9b36b04cf0b80413,2018,1873
687a5e5d9b36b04cf0b80413,2017,1909
687a5e5d9b36b04cf0b80413,2016,2000
687a5e5d9b36b04cf0b80413,2015,1932
687a5e5d9b36b04cf0b80413,2014,2943
687a5e5d9b36b04cf0b80413,2013,2728
687a5e5d9b36b04cf0b80413,2012,2705
687a5e5d9b36b04cf0b80413,2011,2683
687a5e5d9b36b04cf0b80413,2010,3185
687a5e5d9b36b04cf0b80414,2024,5755
687a5e5d9b36b04cf0b80414,2023,5968
687a5e5d9b36b04cf0b80414,2022,6474
687a5e5d9b36b04cf0b80414,2021,5099
687a5e5d9b36b04cf0b80414,2020,5762
687a5e5d9b36b04cf0b80414,2019,5821
687a5e5d9b36b04cf0b80414,2018,5795
687a5e5d9b36b04cf0b80414,2017,5575
687a5e5d9b36b04cf0b80414,2016,5593
687a5e5d9b36b04cf0b80414,2015,5884
687a5e5d9b36b04cf0b80414,2014,6077
687a5e5d9b36b04cf0b80414,2013,6016
687a5e5d9b36b04cf0b80414,2012,5810
687a5e5d9b36b04cf0b80414,2011,5802
687a5e5d9b36b04cf0b80414,2010,3079
687a5e5d9b36b04cf0b7ff3e,2024,6579
687a5e5d9b36b04cf0b7ff3e,2023,5252
687a5e5d9b36b04cf0b7ff3e,2022,5536
687a5e5d9b36b04cf0b7ff3e,2021,4783
687a5e5d9b36b04cf0b7ff3e,2020,4410
687a5e5d9b36b04cf0b7ff3e,2019,5157
687a5e5d9b36b04cf0b7ff3f,2024,6862
687a5e5d9b36b04cf0b7ff3f,2023,5480
687a5e5d9b36b04cf0b7ff3f,2022,5481
687a5e5d9b36b04cf0b7ff3f,2021,4967
687a5e5d9b36b04cf0b7ff3f,2020,4234
687a5e5d9b36b04cf0b7ff3f,2019,4951
687a5e5d9b36b04cf0b7ff40,2024,4356
687a5e5d9b36b04cf0b7ff40,2023,3926
687a5e5d9b36b04cf0b7ff40,2022,3841
687a5e5d9b36b04cf0b7ff40,2021,4967
687a5e5d9b36b04cf0b7ff40,2020,4234
687a5e5d9b36b04cf0b7ff40,2019,4951
687a5e5d9b36b04cf0b7ff41,2024,4480
687a5e5d9b36b04cf0b7ff41,2023,4035
687a5e5d9b36b04cf0b7ff41,2022,3948
687a5e5d9b36b04cf0b7ff41,2021,4967
687a5e5d9b36b04cf0b7ff41,2020,4234
687a5e5d9b36b04cf0b7ff41,2019,4951
687a5e5d9b36b04cf0b7ff42,2024,3728
687a5e5d9b36b04cf0b7ff42,2023,3623
687a5e5d9b36b04cf0b7ff42,2022,3479
687a5e5d9b36b04cf0b7ff42,2021,2743
687a5e5d9b36b04cf0b7ff42,2020,2646
687a5e5d9b36b04cf0b7ff42,2019,3045
687a5e5d9b36b04cf0b7ff42,2018,3344
687a5e5d9b36b04cf0b7ff42,2017,2535
687a5e5d9b36b04cf0b7ff42,2016,2588
687a5e5d9b36b04cf0b7ff42,2015,2464
687a5e5d9b36b04cf0b7ff42,2014,2298
687a5e5d9b36b04cf0b7ff42,2013,2188
687a5e5d9b36b04cf0b7ff42,2012,2147
687a5e5d9b36b04cf0b7ff42,2011,2035
687a5e5d9b36b04cf0b7ff43,2024,3728
687a5e5d9b36b04cf0b7ff43,2023,3623
687a5e5d9b36b04cf0b7ff43,2022,3479
687a5e5d9b36b04cf0b7ff43,2021,2743
687a5e5d9b36b04cf0b7ff43,2020,2646
687a5e5d9b36b04cf0b7ff43,2019,3045
687a5e5d9b36b04cf0b7ff43,2018,3344
687a5e5d9b36b04cf0b7ff43,2017,2535
687a5e5d9b36b04cf0b7ff43,2016,2588
687a5e5d9b36b04cf0b7ff43,2015,2464
687a5e5d9b36b04cf0b7ff43,2014,2298
687a5e5d9b36b04cf0b7ff43,2013,2188
687a5e5d9b36b04cf0b7ff43,2012,2147
687a5e5d9b36b04cf0b7ff43,2011,2035
687a5e5d9b36b04cf0b7ff44,2024,4998
687a5e5d9b36b04cf0b7ff44,2023,4584
687a5e5d9b36b04cf0b7ff44,2022,4459
687a5e5d9b36b04cf0b7ff44,2021,2743
687a5e5d9b36b04cf0b7ff44,2020,2646
687a5e5d9b36b04cf0b7ff44,2019,3045
687a5e5d9b36b04cf0b7ff44,2018,3344
687a5e5d9b36b04cf0b7ff44,2017,2535
687a5e5d9b36b04cf0b7ff44,2016,2588
687a5e5d9b36b04cf0b7ff44,2015,2464
687a5e5d9b36b04cf0b7ff44,2014,2298
687a5e5d9b36b04cf0b7ff44,2013,2188
687a5e5d9b36b04cf0b7ff44,2012,2147
687a5e5d9b36b04cf0b7ff44,2011,2035
687a5e5d9b36b04cf0b7ff45,2024,4693
687a5e5d9b36b04cf0b7ff45,2023,4535
687a5e5d9b36b04cf0b7ff45,2022,4411
687a5e5d9b36b04cf0b7ff45,2021,2743
687a5e5d9b36b04cf0b7ff45,2020,2646
687a5e5d9b36b04cf0b7ff45,2019,3045
687a5e5d9b36b04cf0b7ff45,2018,3344
687a5e5d9b36b04cf0b7ff45,2017,2535
687a5e5d9b36b04cf0b7ff45,2016,2588
687a5e5d9b36b04cf0b7ff45,2015,2464
687a5e5d9b36b04cf0b7ff45,2014,2298
687a5e5d9b36b04cf0b7ff45,2013,2188
687a5e5d9b36b04cf0b7ff45,2012,2147
687a5e5d9b36b04cf0b7ff45,2011,2035
687a5e5d9b36b04cf0b7ff46,2024,5068
687a5e5d9b36b04cf0b7ff46,2023,4509
687a5e5d9b36b04cf0b7ff46,2022,4629
687a5e5d9b36b04cf0b7ff46,2021,4226
687a5e5d9b36b04cf0b7ff46,2020,3268
687a5e5d9b36b04cf0b7ff46,2019,4427
687a5e5d9b36b04cf0b7ff46,2018,3941
687a5e5d9b36b04cf0b7ff46,2017,4009
687a5e5d9b36b04cf0b7ff46,2016,3636
687a5e5d9b36b04cf0b7ff46,2015,3782
687a5e5d9b36b04cf0b7ff46,2014,3657
687a5e5d9b36b04cf0b7ff46,2013,3449
687a5e5d9b36b04cf0b7ff46,2012,3466
687a5e5d9b36b04cf0b7ff46,2011,3439
687a5e5d9b36b04cf0b7ff46,2010,3104
687a5e5d9b36b04cf0b7ff47,2024,5163
687a5e5d9b36b04cf0b7ff47,2023,4725
687a5e5d9b36b04cf0b7ff47,2022,4552
687a5e5d9b36b04cf0b7ff47,2021,3934
687a5e5d9b36b04cf0b7ff47,2020,3132
687a5e5d9b36b04cf0b7ff47,2019,4248
687a5e5d9b36b04cf0b7ff47,2018,4840
687a5e5d9b36b04cf0b7ff47,2017,3980
687a5e5d9b36b04cf0b7ff47,2016,3666
687a5e5d9b36b04cf0b7ff47,2015,3833
687a5e5d9b36b04cf0b7ff47,2014,3697
687a5e5d9b36b04cf0b7ff47,2013,3475
687a5e5d9b36b04cf0b7ff47,2012,3508
687a5e5d9b36b04cf0b7ff47,2011,3435
687a5e5d9b36b04cf0b7ff47,2010,3347
687a5e5d9b36b04cf0b7ff48,2024,4699
687a5e5d9b36b04cf0b7ff48,2023,4582
687a5e5d9b36b04cf0b7ff48,2022,4396
687a5e5d9b36b04cf0b7ff48,2021,3383
687a5e5d9b36b04cf0b7ff48,2020,3170
687a5e5d9b36b04cf0b7ff48,2019,3852
687a5e5d9b36b04cf0b7ff48,2018,4702
687a5e5d9b36b04cf0b7ff48,2017,3426
687a5e5d9b36b04cf0b7ff48,2016,3597
687a5e5d9b36b04cf0b7ff48,2015,3406
687a5e5d9b36b04cf0b7ff48,2014,3248
687a5e5d9b36b04cf0b7ff48,2013,3131
687a5e5d9b36b04cf0b7ff48,2012,3160
687a5e5d9b36b04cf0b7ff48,2011,2952
687a5e5d9b36b04cf0b7ff49,2024,4699
687a5e5d9b36b04cf0b7ff49,2023,4582
687a5e5d9b36b04cf0b7ff49,2022,4396
687a5e5d9b36b04cf0b7ff49,2021,3383
687a5e5d9b36b04cf0b7ff49,2020,3170
687a5e5d9b36b04cf0b7ff49,2019,3852
687a5e5d9b36b04cf0b7ff49,2018,4702
687a5e5d9b36b04cf0b7ff49,2017,3426
687a5e5d9b36b04cf0b7ff49,2016,3597
687a5e5d9b36b04cf0b7ff49,2015,3406
687a5e5d9b36b04cf0b7ff49,2014,3248
687a5e5d9b36b04cf0b7ff49,2013,3131
687a5e5d9b36b04cf0b7ff49,2012,3160
687a5e5d9b36b04cf0b7ff49,2011,2952
687a5e5d9b36b04cf0b7ff4a,2024,9637
687a5e5d9b36b04cf0b7ff4a,2023,9439
687a5e5d9b36b04cf0b7ff4a,2022,9409
687a5e5d9b36b04cf0b7ff4a,2021,8725
687a5e5d9b36b04cf0b7ff4a,2020,8123
687a5e5d9b36b04cf0b7ff4a,2019,10195
687a5e5d9b36b04cf0b7ff4a,2018,9154
687a5e5d9b36b04cf0b7ff4a,2017,9607
687a5e5d9b36b04cf0b7ff4a,2016,8824
687a5e5d9b36b04cf0b7ff4a,2015,8751
687a5e5d9b36b04cf0b7ff4a,2014,8618
687a5e5d9b36b04cf0b7ff4a,2013,8160
687a5e5d9b36b04cf0b7ff4a,2012,8075
687a5e5d9b36b04cf0b7ff4a,2011,7424
687a5e5d9b36b04cf0b7ff4a,2010,6344
687a5e5d9b36b04cf0b7ff4b,2024,9658
687a5e5d9b36b04cf0b7ff4b,2023,9628
687a5e5d9b36b04cf0b7ff4b,2022,10120
687a5e5d9b36b04cf0b7ff4b,2021,9142
687a5e5d9b36b04cf0b7ff4b,2020,8367
687a5e5d9b36b04cf0b7ff4b,2019,10572
687a5e5d9b36b04cf0b7ff4b,2018,10658
687a5e5d9b36b04cf0b7ff4b,2017,9491
687a5e5d9b36b04cf0b7ff4b,2016,8687
687a5e5d9b36b04cf0b7ff4b,2015,8551
687a5e5d9b36b04cf0b7ff4b,2014,8443
687a5e5d9b36b04cf0b7ff4b,2013,8004
687a5e5d9b36b04cf0b7ff4b,2012,8184
687a5e5d9b36b04cf0b7ff4b,2011,7684
687a5e5d9b36b04cf0b7ff4b,2010,6504
687a5e5d9b36b04cf0b8021f,2024,309
687a5e5d9b36b04cf0b8021f,2023,300
687a5e5d9b36b04cf0b8021f,2022,326
687a5e5d9b36b04cf0b8021f,2021,266
687a5e5d9b36b04cf0b8021f,2020,463
687a5e5d9b36b04cf0b8021f,2019,266
687a5e5d9b36b04cf0b8021f,2018,460
687a5e5d9b36b04cf0b8021f,2017,519
687a5e5d9b36b04cf0b8021f,2016,533
687a5e5d9b36b04cf0b8021f,2015,540
687a5e5d9b36b04cf0b8021f,2014,6933
687a5e5d9b36b04cf0b8021f,2013,6493
687a5e5d9b36b04cf0b8021f,2012,6245
687a5e5d9b36b04cf0b8021f,2011,6135
687a5e5d9b36b04cf0b8021f,2010,6571
687a5e5d9b36b04cf0b804cf,2024,4590
687a5e5d9b36b04cf0b804cf,2023,4238
687a5e5d9b36b04cf0b804cf,2022,4268
687a5e5d9b36b04cf0b804cf,2021,4699
687a5e5d9b36b04cf0b804cf,2020,3934
687a5e5d9b36b04cf0b804cf,2019,4700
687a5e5d9b36b04cf0b804cf,2018,4560
687a5e5d9b36b04cf0b804cf,2017,4496
687a5e5d9b36b04cf0b804cf,2016,3773
687a5e5d9b36b04cf0b804cf,2015,4261
687a5e5d9b36b04cf0b804cf,2014,4027
687a5e5d9b36b04cf0b804cf,2013,3875
687a5e5d9b36b04cf0b804cf,2012,3462
687a5e5d9b36b04cf0b804cf,2011,3300
687a5e5d9b36b04cf0b804cf,2010,3183
687a5e5d9b36b04cf0b804d1,2024,1690
687a5e5d9b36b04cf0b804d1,2023,1611
687a5e5d9b36b04cf0b804d1,2022,1589
687a5e5d9b36b04cf0b804d1,2021,1323
687a5e5d9b36b04cf0b804d1,2020,1209
687a5e5d9b36b04cf0b804d1,2019,1323
687a5e5d9b36b04cf0b804d1,2018,1382
687a5e5d9b36b04cf0b804d1,2017,1448
687a5e5d9b36b04cf0b804d1,2016,1560
687a5e5d9b36b04cf0b804d1,2015,1560
687a5e5d9b36b04cf0b804d1,2014,1659
687a5e5d9b36b04cf0b804d1,2013,1542
687a5e5d9b36b04cf0b804d1,2012,1495
687a5e5d9b36b04cf0b804d1,2011,1484
687a5e5d9b36b04cf0b804d1,2010,2458
687a5e5d9b36b04cf0b804d2,2024,4692
687a5e5d9b36b04cf0b804d2,2023,4342
687a5e5d9b36b04cf0b804d2,2022,4359
687a5e5d9b36b04cf0b804d2,2021,4817
687a5e5d9b36b04cf0b804d2,2020,4096
687a5e5d9b36b04cf0b804d2,2019,4818
687a5e5d9b36b04cf0b804d2,2018,4744
687a5e5d9b36b04cf0b804d2,2017,4417
687a5e5d9b36b04cf0b804d2,2016,4549
687a5e5d9b36b04cf0b804d2,2015,4407
687a5e5d9b36b04cf0b804d2,2014,4395
687a5e5d9b36b04cf0b804d2,2013,4287
687a5e5d9b36b04cf0b804d2,2012,4285
687a5e5d9b36b04cf0b804d2,2011,4263
687a5e5d9b36b04cf0b804d2,2010,5856
687a5e5d9b36b04cf0b804d4,2024,10065
687a5e5d9b36b04cf0b804d4,2023,9347
687a5e5d9b36b04cf0b804d4,2022,8924
687a5e5d9b36b04cf0b804d4,2021,7039
687a5e5d9b36b04cf0b804d4,2020,5964
687a5e5d9b36b04cf0b804d4,2019,7041
687a5e5d9b36b04cf0b804d4,2018,6473
687a5e5d9b36b04cf0b804d4,2017,6513
687a5e5d9b36b04cf0b804d4,2016,9116
687a5e5d9b36b04cf0b804d4,2015,8625
687a5e5d9b36b04cf0b804d4,2014,7953
687a5e5d9b36b04cf0b804d4,2013,7215
687a5e5d9b36b04cf0b804d4,2012,1138
687a5e5d9b36b04cf0b804d4,2011,984
687a5e5d9b36b04cf0b804d4,2010,4138
687a5e5d9b36b04cf0b804d5,2024,5982
687a5e5d9b36b04cf0b804d5,2023,5998
687a5e5d9b36b04cf0b804d5,2022,5773
687a5e5d9b36b04cf0b804d5,2021,5344
687a5e5d9b36b04cf0b804d5,2020,4175
687a5e5d9b36b04cf0b804d5,2019,5346
687a5e5d9b36b04cf0b804d5,2018,4987
687a5e5d9b36b04cf0b804d5,2017,4385
687a5e5d9b36b04cf0b804d5,2016,4461
687a5e5d9b36b04cf0b804d5,2015,3923
687a5e5d9b36b04cf0b804d5,2014,3723
687a5e5d9b36b04cf0b804d5,2013,3707
687a5e5d9b36b04cf0b804d5,2012,3716
687a5e5d9b36b04cf0b804d5,2011,3631
687a5e5d9b36b04cf0b804d5,2010,3839
